,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
163,600039.SH,20190226,3.73,2.8038,4.5964,3.01,12.6556,11.4039,1.0172,0.4111,0.3753,361052.551,345707.2825,210880.1976,1346726.0152,1289488.1637
164,000031.SZ,20190226,5.73,2.2855,4.3343,1.76,23.7961,16.9455,1.031,1.602,1.6769,392587.0338,181372.2808,95636.8668,2249523.7037,1039263.169
165,000738.SZ,20190226,14.31,1.4916,3.1865,1.19,75.3269,61.2653,3.0746,6.4204,6.3661,114564.2349,114563.4399,53626.3341,1639414.2014,1639402.825
166,600888.SH,20190226,4.94,3.4683,5.5615,2.12,35.3006,25.9791,1.1752,0.7088,0.7442,86180.2034,83359.3634,51985.585,425730.2048,411795.2552
167,600340.SH,20190226,31.58,0.8337,2.006,1.26,10.8011,9.0927,3.0058,1.5904,1.2836,300325.1709,295494.6709,122807.9495,9484268.897,9331721.707
168,603159.SH,20190226,19.74,7.644,7.644,1.59,43.9641,46.2265,4.8105,3.44,3.199,10000.0,2500.0,2500.0,197400.0,49350.0
169,600812.SH,20190226,4.51,1.1502,2.4296,2.28,392.0598,99.4194,1.3696,0.9541,0.809,163080.4729,163080.4729,77203.1554,735492.9328,735492.9328
170,300156.SZ,20190226,3.98,11.5064,15.5532,2.17,11.134,,1.5872,1.4309,10.3961,101002.4415,72180.0,53399.4424,401989.7172,287276.4
171,002712.SZ,20190226,7.61,22.4933,31.8071,2.96,19.1396,18.3399,1.2727,1.0563,0.8242,58120.2488,30813.2394,21790.4456,442295.0934,234488.7518
172,000061.SZ,20190226,5.86,1.243,1.8843,1.4,715.8187,170.1752,2.0823,4.065,4.0718,169696.4131,169500.5074,111808.7411,994420.9808,993272.9734
173,002082.SZ,20190226,8.52,2.7825,3.4302,1.96,20.6465,22.7859,1.3877,0.1386,0.137,23800.0,23800.0,19305.664,202776.0,202776.0
174,601100.SH,20190226,28.77,0.4882,1.668,0.64,66.4374,30.7558,5.7238,9.0781,6.4592,88200.0,88200.0,25814.2992,2537514.0,2537514.0
175,300508.SZ,20190226,25.48,15.5379,15.5379,1.28,28.7059,,4.9222,11.6621,9.8375,9091.2,2375.3423,2375.3423,231643.776,60523.7218
176,300333.SZ,20190226,8.83,12.8069,16.4629,1.03,156.611,242.7755,3.5884,12.8381,13.7455,33600.0,33089.5067,25741.1471,296688.0,292180.3442
177,600006.SH,20190226,4.28,1.8068,4.5283,1.94,42.6497,17.1491,1.2179,0.4677,0.5884,200000.0,200000.0,79800.0,856000.0,856000.0
178,002668.SZ,20190226,5.91,0.9241,0.9931,0.09,16.7948,18.1383,1.7156,0.92,0.8152,108411.1428,65430.1347,60879.3869,640709.8539,386692.0961
179,601099.SH,20190226,3.7,16.8314,20.2108,3.0,216.8957,,2.2411,19.4467,23.9017,681631.637,647881.637,539552.552,2522037.0569,2397162.0569
180,600526.SH,20190226,4.82,2.9778,5.2539,1.03,,,1.1201,0.6934,0.6466,54740.4672,54740.4672,31026.1974,263849.0519,263849.0519
181,002378.SZ,20190226,6.66,3.4481,11.6062,2.74,195.9004,154.0258,3.119,3.3622,3.4163,92416.7436,92321.79,27427.522,615495.5124,614863.1214
182,002035.SZ,20190226,10.77,3.9912,4.8807,1.44,18.6314,13.7725,3.6542,1.6569,1.5449,88162.3124,78287.4524,64018.3965,949508.1045,843155.8623
183,603639.SH,20190226,30.24,4.3989,4.3989,1.51,17.9092,12.42,2.6933,3.223,2.4499,16939.986,5430.4445,5430.4445,512265.1766,164216.6417
184,600130.SH,20190226,4.23,11.3094,13.5279,0.96,,,3.7021,2.0056,4.0278,76800.0,76800.0,64205.36,324864.0,324864.0
185,000692.SZ,20190226,3.1,2.36,3.6368,1.95,,,1.6137,0.9352,0.9108,53283.2976,53278.588,34573.5762,165178.2226,165163.6228
186,300596.SZ,20190226,30.05,2.0395,2.8129,1.56,41.4482,27.9934,5.0452,4.7347,3.6357,18000.0,12247.947,8880.561,540900.0,368050.8074
187,000587.SZ,20190226,3.13,11.4178,16.5575,1.36,6.507,53.2645,0.7183,0.5683,0.4459,212374.933,121301.185,83646.9264,664733.5403,379672.7091
188,603289.SH,20190226,9.14,6.4749,10.9738,1.93,29.1667,26.8401,2.6164,3.4641,3.2241,26650.3,13577.3582,8011.0224,243583.742,124097.0539
189,002016.SZ,20190226,10.61,3.9321,12.8818,0.86,9.4027,7.8609,3.4748,2.7645,2.9037,80909.5632,68684.5632,20965.5632,858450.4656,728743.2156
190,300760.SZ,20190226,119.2,4.0911,4.0911,1.22,55.9682,41.4997,10.1121,12.9688,11.0545,121569.1266,12160.0,12160.0,14491039.8907,1449472.0
191,601899.SH,20190226,3.69,2.003,3.0169,1.25,24.2281,18.2925,2.4086,0.8989,0.7815,2303121.8891,1687572.5837,1120437.2657,8498519.7708,6227142.8339
192,002392.SZ,20190226,3.74,4.2371,4.5283,2.03,27.4468,15.5533,1.3305,1.9552,1.4229,119049.0839,73697.9947,68959.4007,445243.5738,275630.5002
193,300650.SZ,20190226,15.08,5.4025,7.452,1.45,31.4713,28.9134,3.2514,4.793,3.6941,10735.16,4023.05,2916.63,161886.2128,60667.594
194,300061.SZ,20190226,8.95,4.442,7.0103,2.07,20.5285,18.2063,1.8123,3.0842,2.82,68484.6653,27436.2285,17384.9078,612937.7544,245554.2451
195,603367.SH,20190226,16.74,4.0296,7.089,1.53,20.6663,14.0861,1.885,2.5617,2.0025,45335.3,28767.98,16352.5,758912.922,481575.9852
196,000757.SZ,20190226,5.54,3.1836,5.1109,1.66,53.1261,25.8567,3.5861,4.0919,3.7862,45162.1156,45161.96,28131.7597,250198.1204,250197.2584
197,000876.SZ,20190226,11.18,2.5915,5.8117,1.36,20.6733,26.3159,2.2083,0.7534,0.6981,421601.5009,417542.4701,186183.5154,4713504.7801,4668124.8157
198,002747.SZ,20190226,10.33,1.9877,4.7436,1.54,92.9818,82.5173,5.5517,8.0374,5.8606,83759.2979,72637.0176,30437.0176,865233.5473,750340.3918
199,002705.SZ,20190226,10.61,0.4576,1.4737,1.48,20.841,16.8158,2.2754,1.0342,1.0072,80147.2885,79617.529,24722.1729,850362.731,844741.9827
200,601368.SH,20190226,6.34,0.8012,2.1982,1.91,13.3649,16.186,1.4657,3.7502,3.6024,73581.0898,73581.0898,26818.1024,466504.1093,466504.1093
201,603348.SH,20190226,22.95,15.596,15.596,1.79,32.5105,30.5938,2.4995,3.2426,2.9959,22000.0,5500.0,5500.0,504900.0,126225.0
202,300052.SZ,20190226,11.04,8.395,14.8235,1.93,58.1029,45.3031,3.7607,9.33,10.3235,26470.86,26004.1157,14726.9914,292238.2944,287085.4373
203,600624.SH,20190226,6.93,11.7365,17.6629,2.11,111.714,99.2763,4.1851,6.4495,5.0978,68471.201,68471.201,45497.341,474505.4229,474505.4229
204,600720.SH,20190226,7.62,4.0293,5.3757,1.64,10.2931,10.8344,1.0423,0.991,1.0455,77629.0282,77616.2687,58177.2258,591533.1949,591435.9675
205,600562.SH,20190226,15.93,1.2951,2.4469,1.14,58.5383,141.0137,5.6085,8.5877,8.8167,62235.0719,60152.4065,31838.5834,991404.6954,958227.8355
206,601058.SH,20190226,2.71,2.319,3.0947,1.91,22.1924,10.9959,1.1997,0.5302,0.5294,270146.0678,215915.7169,161792.8713,732095.8437,585131.5928
207,601798.SH,20190226,5.46,1.2,3.5839,1.5,,,1.1756,2.573,2.5304,35452.8198,35452.8198,11870.5461,193572.3961,193572.3961
208,000009.SZ,20190226,5.19,2.7094,3.2933,1.48,83.7446,217.3047,2.1923,1.5883,1.2677,214934.4971,211978.9066,174398.7791,1115510.0399,1100170.5253
209,603322.SH,20190226,33.68,14.8705,17.4737,1.01,176.4398,163.7719,7.6678,3.9757,3.0707,11200.0,4535.8936,3860.1404,377216.0,152768.8964
210,600737.SH,20190226,8.34,1.541,3.1792,2.14,23.1224,16.5531,2.2215,0.8933,0.9262,205187.6155,205187.6155,99459.255,1711264.7133,1711264.7133
211,603300.SH,20190226,5.7,7.0249,10.1023,2.06,85.9691,37.1384,1.7423,3.9887,3.2509,48529.6348,40534.0,28186.4,276618.9184,231043.8
212,603332.SH,20190226,39.92,44.5123,44.5123,1.57,35.1879,35.1879,3.7521,3.1163,3.1163,11893.8,2973.5,2973.5,474800.496,118702.12
213,002645.SZ,20190226,8.34,1.8343,5.6959,1.36,23.9674,18.85,1.6351,2.2843,1.5474,35605.6532,30428.5667,9799.2596,296951.1477,253774.2463
214,300527.SZ,20190226,8.04,7.612,8.4514,0.88,36.429,36.0222,3.3524,3.1904,3.2754,87450.3,25808.1824,23245.0276,703100.412,207497.7865
215,300230.SZ,20190226,5.49,3.4975,4.118,1.46,15.3474,10.4914,1.4659,1.4518,1.3054,81620.6041,54003.3547,45865.9623,448097.1165,296478.4173
216,002774.SZ,20190226,10.06,20.4192,20.4192,1.4,45.7729,60.6488,3.3987,4.5817,4.5974,34113.7,8368.34,8368.34,343183.822,84185.5004
217,000972.SZ,20190226,3.03,0.8659,1.3454,1.11,63.6958,,3.0793,4.5141,3.9747,77128.3579,77128.3579,49641.076,233698.9244,233698.9244
218,000856.SZ,20190226,15.35,15.709,24.1677,2.02,224.1986,112.526,11.2387,1.9739,1.9434,22700.0,22700.0,14755.0079,348445.0,348445.0
219,603896.SH,20190226,34.95,6.212,6.212,1.06,56.3631,46.6715,5.0888,13.5407,9.7948,14333.46,6105.65,6105.65,500954.427,213392.4675
220,600896.SH,20190226,4.64,0.6556,0.9338,1.04,,,2.3584,91.4194,79.2368,86909.9075,57712.8273,40515.2702,403261.9708,267787.5187
221,600170.SH,20190226,3.52,1.0046,1.7184,2.26,12.1276,11.4811,1.0106,0.2206,0.1843,890439.7728,848690.9929,496148.0229,3134348.0003,2987392.295
222,603589.SH,20190226,44.75,0.6482,1.0839,0.9,24.1096,19.8297,4.6485,7.4529,6.5569,60000.0,60000.0,35880.3406,2685000.0,2685000.0
223,600149.SH,20190226,5.64,2.1402,3.3079,1.9,105.1305,147.5254,11.1099,42.0136,34.1749,38016.0,38016.0,24595.425,214410.24,214410.24
224,300478.SZ,20190226,14.74,2.9167,7.4782,2.23,44.0992,35.915,3.3121,2.8658,2.2514,12667.3,12667.3,4940.5677,186716.002,186716.002
225,601019.SH,20190226,8.93,3.2609,3.2609,2.05,13.6545,12.247,1.9944,2.0937,2.0386,208690.0,42690.0,42690.0,1863601.7,381221.7
226,002212.SZ,20190226,15.12,0.7997,1.778,0.97,40.797,41.6327,2.1777,3.3783,2.7466,114690.2165,64245.5356,28895.5328,1734116.0735,971392.4983
227,002524.SZ,20190226,4.93,2.8371,3.8884,1.49,458.1338,,3.0741,4.4792,2.1494,50333.28,50104.5195,36558.4827,248143.0704,247015.2811
228,603099.SH,20190226,10.99,2.285,7.4564,1.78,41.3985,39.1051,2.8716,7.5421,6.4308,26667.0,26667.0,8172.1969,293070.33,293070.33
229,600333.SH,20190226,5.72,4.891,10.3112,2.14,61.7526,,1.7248,2.3815,2.2151,60903.0684,52961.9808,25121.9808,348365.5512,302942.5302
230,002594.SZ,20190226,56.74,2.5573,3.6908,1.89,38.0661,55.2425,3.0602,1.4615,1.2797,272814.2855,114179.9554,79115.4584,15479482.5593,6478570.6694
231,002048.SZ,20190226,12.34,2.5953,3.1602,1.84,9.6807,11.3898,0.9674,0.5219,0.5233,62622.7314,54496.6742,44755.2889,772764.5055,672488.9596
232,300438.SZ,20190226,20.91,5.741,7.5482,1.92,23.3849,17.9553,2.6348,2.8015,2.4007,28115.1873,21328.8278,16222.1997,587888.5664,445985.7893
233,601636.SH,20190226,4.41,2.3256,4.2836,1.31,10.3749,9.2841,1.5996,1.5629,1.4539,268816.494,260902.4145,141645.6895,1185480.7385,1150579.6479
234,002715.SZ,20190226,18.05,3.5921,5.87,0.84,185.4051,174.5721,3.4103,4.8591,4.6064,9200.0,8296.4295,5076.9791,166060.0,149750.5525
235,600900.SH,20190226,16.28,0.2908,0.5246,1.4,16.0892,15.8268,2.5183,7.1422,6.9889,2200000.0,1150594.148,637777.0708,35816000.0,18731672.7294
236,600073.SH,20190226,8.81,2.8335,4.5547,0.86,29.4634,29.2079,2.1617,0.3718,0.3734,93772.9472,93772.9472,58336.4598,826139.6648,826139.6648
237,603916.SH,20190226,12.5,5.0615,5.0615,1.19,28.8991,16.0408,1.8993,2.3019,1.8407,30931.0,12895.0,12895.0,386637.5,161187.5
238,603536.SH,20190226,9.16,28.3626,28.3626,6.79,25.4861,30.4336,2.426,1.6397,1.5276,16800.0,4200.0,4200.0,153888.0,38472.0
239,002179.SZ,20190226,41.8,0.799,1.7184,1.02,40.0573,37.0209,5.9952,5.1968,4.329,79094.0909,78247.1491,36381.0904,3306132.9996,3270730.8324
240,600415.SH,20190226,4.28,1.1927,2.6994,2.35,15.9638,14.7332,1.9149,2.3257,6.2977,544321.4176,544321.4176,240503.4784,2329695.6673,2329695.6673
241,300682.SZ,20190226,18.43,4.9372,10.9115,2.51,57.1855,151.6948,6.6524,10.1625,10.3736,43172.0862,16421.262,7430.262,795661.5487,302643.8587
242,300225.SZ,20190226,5.62,6.8294,9.9787,0.91,55.8191,143.0127,3.0107,3.3134,3.2899,47034.0,46860.6681,32071.601,264331.08,263356.9547
243,002494.SZ,20190226,5.78,4.487,5.0928,1.7,132.1376,132.1376,1.1547,4.4449,4.4449,38556.0818,29502.0038,25992.5945,222854.1528,170521.582
244,002575.SZ,20190226,9.9,16.3622,29.3061,2.02,,,6.493,108.0604,431.2369,58872.0,58872.0,32869.45,582832.8,582832.8
245,300157.SZ,20190226,4.76,5.3872,5.6433,1.54,,,0.9989,1.1555,2.2991,71211.3257,61351.8861,58568.0077,338965.9103,292034.9778
246,600651.SH,20190226,3.56,4.7465,7.2819,2.52,63.7332,,1.452,0.6466,0.9943,98892.2311,98522.0002,64219.2407,352056.3427,350738.3207
247,300538.SZ,20190226,22.98,13.179,13.5305,1.44,105.0706,57.7117,4.6015,1.9177,1.5646,8429.223,2399.6547,2337.3245,193703.5445,55144.065
248,002552.SZ,20190226,7.49,2.1432,5.439,0.66,79.9452,79.9452,3.7819,7.3788,7.3788,30623.2338,20014.8944,7886.5259,229368.0212,149911.5591
249,600082.SH,20190226,4.83,6.6304,8.8101,1.12,218.5633,53.1187,1.8551,6.0955,5.4861,64611.5826,63385.2202,47703.4056,312073.944,306150.6136
250,002103.SZ,20190226,5.0,11.7723,17.2957,0.97,24.399,34.1858,1.5726,1.147,1.1818,54562.3431,37431.8205,25478.0113,272811.7155,187159.1025
251,300609.SZ,20190226,36.48,5.1694,8.2278,2.65,62.3302,56.3134,7.4285,18.1357,15.9873,10098.2,5488.47,3448.3407,368382.336,200219.3856
252,002479.SZ,20190226,5.2,2.7591,4.4544,1.17,13.4981,17.1119,1.2388,1.3989,1.5715,89410.0,79515.0949,49251.5591,464932.0,413478.4935
253,002123.SZ,20190226,10.62,2.0753,2.6592,0.8,35.8014,47.4606,1.8486,3.3761,2.9839,81060.6519,64543.8088,50370.3965,860864.1232,685455.2495
254,002049.SZ,20190226,37.68,6.9601,11.5058,1.48,81.6933,64.4824,6.0851,12.5007,10.2427,60681.7968,60459.9648,36573.728,2286490.1034,2278131.4737
255,000565.SZ,20190226,5.37,2.1344,3.5901,1.31,28.7011,38.5413,2.1581,0.6452,2.4103,43359.222,43359.222,25778.3238,232839.0221,232839.0221
256,002434.SZ,20190226,6.73,1.3512,3.1965,1.42,14.1278,20.7724,1.4803,1.8062,2.0233,135000.0,101907.63,43076.13,908550.0,685838.3499
257,000523.SZ,20190226,4.72,2.0354,3.6544,1.01,74.0989,76.9563,1.5716,0.2508,0.24,62753.3125,62696.9726,34920.5411,296195.635,295929.7107
258,002530.SZ,20190226,8.38,7.61,12.2112,1.29,28.5493,25.502,1.6176,6.5948,5.5806,78518.6964,37369.6306,23288.7943,657986.6758,313157.5044
259,601238.SH,20190226,12.32,0.368,3.8496,0.94,11.6889,10.7904,1.6665,1.7722,1.7371,1023372.4617,608035.7956,58121.7887,12607948.7281,7491001.0018
260,600028.SH,20190226,6.0,0.252,1.9661,2.02,14.2105,11.6441,1.0128,0.3078,0.2521,12107120.9646,9555777.1046,1224854.3653,72642725.7876,57334662.6276
261,300202.SZ,20190226,8.24,4.5943,8.194,1.53,76.9163,87.4754,2.5618,6.6282,5.8622,54950.4,40658.995,22797.1741,452791.296,335030.1188
262,002348.SZ,20190226,3.91,7.099,10.7883,0.9,67.2284,68.8501,2.8172,5.6017,4.2653,94720.0,74309.0529,48897.0692,370355.2,290548.3968
263,603389.SH,20190226,10.51,31.2187,31.2187,1.23,37.6927,,2.7243,4.0182,4.7043,21896.0,6296.0,6296.0,230126.96,66170.96
264,002132.SZ,20190226,3.0,3.3671,5.1513,1.71,66.6091,,1.3399,1.2375,1.1906,125649.8403,125407.8236,81972.5391,376949.5209,376223.4708
265,300036.SZ,20190226,16.74,6.4655,6.8606,1.36,38.3421,32.3928,3.9947,6.0214,5.1969,44953.7367,33230.018,31316.13,752525.5524,556270.5013
266,300756.SZ,20190226,93.05,20.8368,20.8368,1.51,36.3771,38.0104,3.8182,7.4716,7.1054,4000.0,1000.0,1000.0,372200.0,93050.0
267,000892.SZ,20190226,5.16,1.9797,2.1059,1.61,11.9929,8.2268,1.5371,3.2298,3.0445,98098.0473,53817.6216,50593.9968,506185.9241,277698.9275
268,603063.SH,20190226,8.76,8.0562,8.1085,1.05,15.8134,37.9579,1.5529,4.1897,5.2953,42000.0,25530.0,25365.43,367920.0,223642.8
269,000659.SZ,20190226,3.69,1.904,2.4222,0.87,50.487,62.097,6.8679,2.9379,2.8809,128570.252,128570.252,101065.8983,474424.2299,474424.2299
270,300076.SZ,20190226,5.01,6.7414,10.8852,0.86,,,2.075,15.5944,10.3476,42400.0,38187.2762,23649.9224,212424.0,191318.2538
271,600658.SH,20190226,5.71,1.6267,3.8302,1.32,12.5609,15.8134,0.9702,2.9931,2.861,111858.5045,111858.5045,47507.1475,638712.0607,638712.0607
272,002697.SZ,20190226,5.65,1.6572,2.7712,1.71,46.5895,26.9462,3.0181,1.1074,1.0694,136000.0,98642.41,58989.91,768400.0,557329.6165
273,002376.SZ,20190226,18.61,2.6242,3.9898,1.45,43.2526,34.8313,4.0234,6.6592,5.1881,66571.2402,57519.9832,37833.45,1238890.7801,1070446.8874
274,300661.SZ,20190226,92.18,3.423,4.655,1.84,78.1007,68.615,8.8394,13.7936,12.2841,7953.3345,4254.0922,3128.2178,733138.3742,392142.219
275,002515.SZ,20190226,5.19,1.3588,2.7203,1.34,47.0273,,3.47,13.6428,12.49,97831.328,84942.8907,42429.2907,507744.5923,440853.6027
276,002906.SZ,20190226,10.64,2.3758,6.5732,1.71,17.9746,257.9933,1.4789,1.2083,1.4512,47310.0,20224.8648,7310.0,503378.4,215192.5615
277,600093.SH,20190226,10.09,2.9115,8.9615,1.44,13.8854,12.8771,1.6307,0.7336,0.6415,112244.75,112244.75,36467.4858,1132549.5275,1132549.5275
278,603879.SH,20190226,10.65,4.8363,8.2375,1.37,34.9202,36.9371,2.8688,2.7429,2.5695,14400.0,8100.0,4755.57,153360.0,86265.0
279,300196.SZ,20190226,9.92,1.7169,2.158,1.14,20.8527,15.9803,1.7017,2.0773,1.9234,42449.6076,26132.2572,20790.3969,421100.1074,259231.9914
280,300336.SZ,20190226,5.09,7.7817,10.4324,1.16,16.6556,15.3004,1.2845,3.3277,4.6354,80623.0192,70628.9362,52683.4812,410371.1677,359501.2853
281,002768.SZ,20190226,25.06,3.8501,5.091,2.25,33.4747,21.5731,3.3485,3.3208,1.8252,27125.0,24000.0,18150.0,679752.5,601440.0
282,002135.SZ,20190226,5.48,1.2959,2.3262,2.01,54.7243,33.7572,1.4105,0.7275,0.6595,103440.22,95851.0982,53400.4484,566852.4056,525264.0181
283,000526.SZ,20190226,22.25,3.3055,5.7288,0.61,87.7876,73.7135,15.5819,0.7613,0.7453,9619.5107,9619.5107,5550.3433,214034.1131,214034.1131
284,002921.SZ,20190226,24.0,5.6793,7.1975,1.14,40.7669,38.6298,2.8897,3.1491,2.9494,8000.0,5120.0,4040.0,192000.0,122880.0
285,002328.SZ,20190226,6.62,7.7537,8.8789,1.52,32.2224,31.4998,1.2096,0.7513,0.7798,44810.0,32510.321,28390.321,296642.2,215218.325
286,603806.SH,20190226,32.88,0.3066,1.5465,0.97,29.3632,30.5666,3.3352,3.7477,3.7384,52260.0,52260.0,10360.1186,1718308.8,1718308.8
287,600078.SH,20190226,3.99,3.7016,6.3598,1.06,44.9373,126.055,1.4195,0.8853,0.8904,66257.2861,66257.2861,38563.8247,264366.5715,264366.5715
288,002634.SZ,20190226,4.9,3.2799,4.2834,1.9,46.8059,62.423,3.2605,5.2037,5.4196,46100.2575,27018.5678,20688.7777,225891.2618,132390.9822
289,600225.SH,20190226,3.36,2.0628,4.0008,1.57,15.7337,,2.308,2.1299,1.1437,93549.2615,93279.5536,48094.9347,314325.5186,313419.3001
290,603883.SH,20190226,59.49,0.6772,1.9096,0.76,45.7157,40.2566,5.7734,2.2598,1.8804,28494.5266,26700.0,9469.2142,1695139.3874,1588383.0
291,002404.SZ,20190226,6.31,0.9192,1.3771,1.76,32.6107,28.922,2.1195,1.3144,1.181,57767.3641,39886.8291,26622.8883,364512.0675,251685.8916
292,600057.SH,20190226,4.76,1.7337,3.8909,1.67,14.3766,9.8906,1.0867,0.0505,0.0447,215745.4085,215745.4085,96131.3262,1026948.1445,1026948.1445
293,601018.SH,20190226,3.96,0.3802,1.5596,2.12,19.4887,18.1455,1.3632,2.8689,2.3795,1317284.7809,1280000.0,312018.7004,5216447.7324,5068800.0
294,000981.SZ,20190226,3.7,4.7927,14.4352,1.62,9.3072,7.8185,0.9186,1.1733,1.0451,402798.9882,257431.56,85470.2448,1490356.2563,952496.772
295,000408.SZ,20190226,12.04,3.3536,3.3536,2.23,19.7674,18.5728,3.2853,7.565,7.9207,199377.9522,44663.2801,44663.2801,2400510.5445,537745.8924
296,000601.SZ,20190226,4.47,1.263,2.013,1.47,10.8357,17.2606,1.0765,1.3439,1.4243,108055.1669,107983.2057,67751.0868,483006.596,482684.9295
297,002241.SZ,20190226,8.98,2.9053,4.3041,1.2,13.6222,31.9907,1.9281,1.1411,1.2289,324510.3948,272447.5153,183900.6641,2914103.3453,2446578.6874
298,603685.SH,20190226,15.5,5.5365,7.5297,1.95,17.9982,21.5209,2.1523,2.594,2.4829,13000.0,4420.0,3250.0,201500.0,68510.0
299,000301.SZ,20190226,5.36,1.5637,2.1278,1.49,94.5243,31.8291,1.6912,19.4202,1.5779,402905.3222,121823.6445,89526.3992,2159572.527,652974.7345
300,002796.SZ,20190226,50.74,11.7697,11.7826,1.78,221.616,199.9894,4.118,9.8733,5.4842,11221.6755,3652.5859,3648.5859,569387.8149,185332.2086
301,600655.SH,20190226,8.38,1.1749,1.6074,1.4,46.4458,23.8504,1.1735,1.9007,1.3899,388106.3864,143732.1976,105058.918,3252331.518,1204475.8159
302,601006.SH,20190226,8.85,0.434,1.1492,1.72,9.8559,9.2354,1.2578,2.3648,1.8595,1486679.1491,1486679.1491,561497.8895,13157110.4695,13157110.4695
303,603828.SH,20190226,9.57,5.0121,14.6089,3.46,71.3042,48.3492,3.6631,2.0188,1.9713,42929.4938,41417.313,14209.6533,410835.2557,396363.6854
304,603955.SH,20190226,16.22,3.08,5.4685,1.18,23.4165,22.9237,1.6808,2.7056,2.3969,11310.0,7132.0213,4016.9309,183448.2,115681.3855
305,600982.SH,20190226,3.65,1.6829,2.6868,1.45,17.6509,17.6509,1.0686,1.5659,1.5659,74693.0,74693.0,46783.5403,272629.45,272629.45
306,601258.SH,20190226,1.61,5.4325,7.3854,2.73,50.685,,0.8058,0.1525,0.1898,667466.3402,653847.8402,480952.8902,1074620.8077,1052695.0227
307,600599.SH,20190226,15.22,7.8577,14.1819,1.62,125.9685,,3.6578,7.366,8.3294,16600.0,16600.0,9197.5171,252652.0,252652.0
308,600284.SH,20190226,5.69,2.6374,3.7677,1.87,14.8665,12.1902,0.943,1.6925,1.5033,97025.6,97025.6,67918.6607,552075.664,552075.664
309,600826.SH,20190226,11.05,2.6534,5.5388,1.54,16.1284,10.8968,1.5852,1.3937,1.454,42064.2288,42064.2288,20150.9068,464809.7282,464809.7282
310,601200.SH,20190226,15.18,1.2829,2.7718,1.52,21.0785,20.1065,1.8257,4.1561,4.0297,70254.3884,67233.1296,31118.31,1066461.6159,1020598.9073
311,000538.SZ,20190226,86.53,0.9035,2.3115,1.92,28.6527,27.5395,4.6915,3.7061,3.4618,104139.9718,104139.243,40704.7368,9011231.7599,9011168.6968
312,002134.SZ,20190226,6.68,1.7933,3.354,0.87,115.7295,525.6301,3.8673,3.8056,4.0362,24584.9768,24584.9768,13144.9737,164227.645,164227.645
313,000993.SZ,20190226,5.37,3.2884,7.0279,2.21,108.8674,,1.1423,2.7282,4.4267,45795.1455,37300.0,17453.0,245919.9313,200301.0
314,600315.SH,20190226,30.38,0.8598,1.7335,1.04,52.3151,37.6634,3.5094,3.143,2.5447,67124.8461,67124.8461,33293.8082,2039252.8245,2039252.8245
315,000066.SZ,20190226,7.12,3.7053,5.3247,1.12,35.9792,42.6753,3.4611,2.199,2.2724,293616.556,249071.7309,173323.7542,2090549.8787,1773390.724
316,002042.SZ,20190226,6.37,1.5949,3.0069,1.77,14.2881,12.034,1.374,0.7683,0.6693,151937.5555,151771.5055,80502.7293,967842.2285,966784.49
317,002650.SZ,20190226,3.77,4.3775,6.2535,1.7,27.2661,32.4059,2.0084,2.2964,2.3547,115200.0,94709.426,66298.0647,434304.0,357054.536
318,300289.SZ,20190226,7.38,2.298,3.597,1.34,42.5275,39.8728,2.3267,5.3949,4.373,42105.1985,41728.906,26658.656,310736.3649,307959.3263
319,300729.SZ,20190226,23.82,10.0557,10.0557,2.0,33.1345,33.5971,2.8109,2.7837,2.3179,8739.58,2470.9361,2470.9361,208176.7956,58857.6979
320,300081.SZ,20190226,10.08,6.9288,7.8296,1.53,56.7102,24.0961,2.1853,12.8837,8.6899,52965.7876,31566.3581,27934.5339,533895.139,318188.8896
321,000966.SZ,20190226,4.07,2.7411,5.2906,2.41,,,1.32,0.8255,0.7375,110828.408,110828.408,57419.7642,451071.6206,451071.6206
322,600101.SH,20190226,7.98,3.6254,5.7039,1.17,26.3696,25.6621,1.1587,1.7096,1.6157,32417.8977,32417.8977,20604.985,258694.8236,258694.8236
323,300485.SZ,20190226,11.36,2.1647,3.1609,1.91,19.5314,18.8394,2.225,7.3336,4.5625,48416.6,24672.0,16896.0,550012.576,280273.92
324,600461.SH,20190226,5.88,1.766,2.8198,1.62,16.9464,15.2947,1.3525,1.31,1.045,78959.3625,59400.0,37201.7519,464281.0515,349272.0
325,603117.SH,20190226,4.14,2.2274,4.0274,1.37,25.7181,25.5637,1.203,3.9676,2.9659,64724.9304,62588.9572,34616.6597,267961.2119,259118.2828
326,000663.SZ,20190226,6.03,3.5174,4.8228,1.75,29.9065,,0.975,1.6581,2.0831,34098.8702,22285.3691,16253.3432,205616.1873,134380.7757
327,601113.SH,20190226,7.73,2.7832,9.1408,1.57,95.8441,32.9586,1.4995,3.1683,1.7102,116164.5099,83305.0,25364.61,897951.6615,643947.65
328,603003.SH,20190226,7.93,1.9098,2.8392,1.29,55.9558,52.8018,0.8695,0.1962,0.1971,41653.2402,41653.2402,28017.8694,330310.1948,330310.1948
329,300444.SZ,20190226,8.1,9.2475,11.2909,1.67,45.3948,17.2566,3.2857,3.39,2.5152,58589.4522,30178.6652,24717.0911,474574.5628,244447.1881
330,002391.SZ,20190226,12.42,2.7431,3.1958,2.03,19.5913,13.945,1.3698,1.9885,1.4879,35948.618,23771.4604,20404.3441,446481.8356,295241.5382
